LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT6,PAY_AMT6,default
230000,2,2,1,30,12663,2959,1
420000,2,2,2,31,64507,2324,0
30000,2,2,2,24,30528,3000,0
50000,2,2,2,52,18711,900,1
140000,2,2,2,24,0,0,0
260000,2,2,1,35,85962,25000,0
90000,2,3,2,29,0,0,0
240000,2,2,1,33,233710,8000,0
510000,2,1,2,35,1116,2115,0
110000,2,2,1,35,40434,5000,0
210000,2,1,2,28,8114,27760,0
220000,1,2,1,40,612,1863,0
200000,2,1,1,35,0,0,0
360000,2,2,2,53,8123,8736,0
260000,1,1,2,44,466,316,0
20000,1,2,1,33,10101,458,0
120000,2,2,1,32,117949,4003,0
50000,2,1,2,33,0,0,0
60000,2,1,2,26,37993,0,0
200000,1,1,2,26,3393,2994,0
20000,1,2,2,26,1320,0,0
50000,2,1,1,32,2312,2000,1
50000,2,2,2,31,32851,2420,0
230000,1,1,2,29,34672,3000,0
50000,1,2,1,27,1085,0,0
100000,2,1,2,28,87096,3280,1
210000,2,1,1,42,0,0,1
230000,2,2,1,32,76645,2800,1
500000,2,1,2,26,0,0,0
370000,2,1,2,38,0,0,0
230000,2,1,1,35,32519,6000,0
80000,1,2,2,29,4129,1000,0
60000,2,2,2,29,0,0,0
30000,2,2,2,51,27249,967,0
70000,1,1,2,27,1096,0,0
410000,1,1,2,32,-281,0,0
280000,2,3,1,40,2124,0,0
50000,2,1,1,34,20329,1114,0
100000,2,2,1,30,80347,3200,0
230000,2,1,2,29,0,0,0
50000,2,1,2,22,0,0,0
100000,2,1,2,48,18147,3000,0
210000,2,2,1,35,28012,2000,0
400000,1,1,2,37,3058,3768,0
20000,1,2,2,25,16314,0,1
50000,2,3,1,44,11104,1000,0
230000,2,1,2,28,0,0,0
220000,1,2,2,29,0,0,0
300000,2,1,1,36,65755,3000,0
80000,2,2,2,23,3703,426,0
20000,2,3,2,36,19953,0,1
190000,2,1,2,26,35171,1400,0
160000,2,2,0,37,28021,426,0
120000,2,1,3,44,0,0,0
700000,2,1,1,39,61707,17785,0
140000,2,1,2,24,0,0,0
300000,2,3,1,29,6138,0,0
120000,1,3,1,33,72215,0,1
280000,2,2,1,39,108143,4000,0
70000,1,3,1,51,47245,2100,1
20000,2,3,2,24,6204,4739,0
150000,2,2,1,45,3795,10675,0
60000,1,1,2,30,18848,1000,0
200000,2,3,0,51,390,390,0
50000,2,2,2,24,26850,3000,1
150000,1,2,1,50,63156,5000,0
20000,2,1,2,22,19705,0,0
40000,1,1,2,27,12413,2078,1
170000,2,2,2,33,0,0,0
50000,2,2,1,24,28607,1000,0
10000,1,2,2,37,5923,0,0
200000,2,2,1,58,1500,185652,0
50000,2,2,1,48,9693,503,0
320000,1,1,2,28,0,3000,0
20000,2,3,1,24,21162,0,0
470000,2,2,1,27,90717,5001,1
230000,2,3,2,30,0,0,0
20000,2,1,2,23,0,0,0
30000,2,3,2,53,3245,7305,1
80000,2,2,2,23,25476,0,0
110000,2,2,1,55,18828,1000,0
420000,1,2,1,34,103200,20000,0
500000,1,1,1,43,0,0,1
80000,2,2,2,22,27109,2000,0
350000,2,2,1,31,39965,784,0
30000,2,2,1,32,6804,4985,0
110000,2,2,2,33,150,102,1
500000,1,3,1,39,367399,12022,0
490000,2,1,1,38,8452,1139,0
300000,2,2,1,34,1815,5000,0
50000,1,2,3,42,29789,1132,1
150000,1,3,1,37,143131,4221,1
80000,2,3,1,57,15000,100,0
40000,2,2,2,23,44059,0,0
30000,1,2,2,32,22428,1000,0
50000,1,1,1,37,0,0,0
140000,2,2,2,23,44614,1700,0
50000,2,3,2,49,0,0,0
30000,2,2,2,25,7300,0,0
40000,2,1,2,29,34487,0,1
100000,2,3,1,43,53176,4500,1
130000,1,2,2,29,129669,8000,0
20000,2,2,2,27,6321,0,0
50000,1,1,2,26,0,0,0
260000,1,1,1,41,46199,10000,0
30000,2,3,2,52,2450,0,1
10000,2,2,1,31,8703,322,0
200000,1,1,2,32,49666,2500,0
30000,2,2,1,46,27409,800,0
180000,2,2,2,35,0,0,0
100000,1,1,2,35,0,47970,0
140000,2,2,1,39,78400,3000,0
290000,2,2,2,34,305498,12031,0
20000,2,2,3,52,17664,641,0
80000,2,3,1,40,43108,1600,0
500000,2,3,1,38,189,5391,0
180000,1,1,1,45,1890,2576,0
20000,2,3,1,40,390,780,0
30000,2,2,1,25,29818,1000,0
150000,1,1,2,33,68837,6000,0
280000,2,2,2,27,9530,0,0
50000,2,2,1,43,10757,501,0
20000,2,2,1,43,18844,1000,0
200000,1,1,2,30,5318,1000,0
210000,2,2,1,49,0,0,1
230000,2,1,2,38,133504,4900,0
50000,1,3,2,57,29647,1048,0
50000,1,3,2,55,29878,994,1
70000,2,2,2,23,59141,4700,0
310000,1,1,2,30,-304,39544,0
180000,2,2,1,30,2549,1000,0
90000,2,2,2,24,14422,102,0
390000,1,2,2,28,38555,5042,0
150000,2,3,1,34,377,0,0
400000,1,2,2,37,12284,2005,0
80000,2,2,1,32,0,0,0
320000,1,1,2,27,96073,3031,0
240000,2,2,1,37,0,0,1
200000,1,1,2,31,100,100,0
110000,1,1,3,55,101577,0,1
170000,2,1,2,28,145012,5656,1
90000,2,3,3,51,14184,525,1
200000,1,1,1,36,0,0,0
360000,1,1,2,30,0,0,0
140000,2,1,1,36,0,0,0
220000,1,2,2,25,34608,2000,0
100000,1,3,1,50,0,0,0
80000,2,2,2,40,63293,2000,0
30000,2,2,2,27,29086,1576,0
50000,1,1,2,30,2699,0,1
120000,2,2,2,26,0,738,0
50000,1,1,2,27,0,0,0
360000,2,1,2,27,46153,40000,0
90000,2,1,2,25,88813,4000,0
500000,1,1,2,32,253671,10000,0
140000,2,3,1,46,77169,5000,0
30000,1,3,1,45,0,0,0
70000,1,3,1,30,23404,1000,0
200000,1,1,1,39,3983,0,0
350000,1,1,1,48,33827,1500,0
120000,1,1,2,32,0,0,1
240000,1,1,2,46,352257,12000,0
90000,2,1,2,23,43744,4000,0
260000,2,1,2,33,2500,0,0
50000,2,1,2,24,32555,1400,0
110000,1,1,1,40,31352,5742,0
20000,2,1,2,24,716,12111,0
30000,2,2,2,24,0,0,0
180000,1,1,2,27,13080,0,1
20000,1,2,1,46,8490,319,0
50000,2,2,2,22,20303,1000,0
180000,2,1,2,36,17795,6915,0
200000,1,1,1,34,1143,744,0
260000,2,2,2,24,56728,3000,0
320000,1,1,1,60,4317,52466,1
160000,2,2,2,29,0,594,1
30000,1,2,2,32,12566,1000,1
50000,2,2,1,36,10776,190,0
50000,1,2,2,30,0,0,0
90000,2,2,2,29,57398,3000,0
240000,1,1,2,34,1711,27162,0
180000,2,2,1,32,23389,2000,1
200000,2,2,1,32,11193,10190,0
50000,2,1,2,25,19630,1000,0
50000,1,2,1,44,1261,1261,0
330000,2,1,1,37,1013,0,0
80000,2,2,2,24,300,0,1
50000,2,2,2,23,1100,0,0
360000,2,1,2,29,3508,0,0
240000,2,2,1,37,191816,6000,0
50000,1,2,1,59,19791,687,0
470000,1,2,2,33,164377,51305,0
160000,2,3,1,51,2125,23250,0
30000,1,1,1,27,0,0,1
80000,2,2,1,32,79069,3100,0
500000,2,3,2,42,90193,0,0
180000,1,2,2,39,2628,0,0
110000,2,2,1,46,107940,3500,0
160000,1,1,1,41,19939,0,0
210000,2,2,2,30,105573,4000,0
200000,2,1,1,34,488,300,1
350000,1,1,2,35,2261,26346,0
250000,1,1,2,41,2367,3117,1
380000,1,1,2,43,-2,0,1
30000,1,2,2,47,772,0,0
200000,1,2,2,31,31647,4000,0
30000,1,2,2,30,22913,1000,0
50000,1,2,2,24,6187,3008,0
500000,1,1,1,36,266669,10002,0
30000,1,1,2,28,0,0,0
220000,2,1,1,36,1324,1039,0
20000,2,2,1,27,14774,2011,0
180000,2,2,1,32,54024,2000,0
300000,1,1,1,42,10492,2709,1
130000,2,2,1,33,101597,4000,0
180000,2,3,1,39,14809,2000,1
150000,2,1,3,30,-1,2050,0
140000,1,2,1,30,72267,2700,1
50000,2,2,2,22,18233,1000,0
20000,1,2,2,25,0,0,1
180000,1,1,2,28,390,1998,0
180000,1,2,2,26,5487,62,1
150000,2,3,1,54,145738,5215,0
70000,2,1,2,24,60883,1952,0
30000,1,2,2,29,30558,0,0
500000,1,1,2,36,27911,17397,1
60000,1,3,1,49,40656,2500,0
50000,2,1,2,23,18273,2512,0
130000,1,3,2,43,1212,9546,1
260000,2,2,1,33,40805,2000,0
380000,1,3,1,53,0,0,0
360000,2,2,2,25,279503,126685,0
50000,1,3,1,54,53143,4000,0
50000,2,3,1,39,31276,9100,0
260000,2,1,1,44,431,1104,1
80000,2,2,2,27,63655,2600,0
360000,2,1,2,25,0,0,1
290000,2,1,2,29,0,0,1
200000,1,1,2,39,0,0,0
140000,1,1,1,45,46383,1495,0
360000,1,1,1,38,0,0,1
50000,2,2,2,23,500,18300,1
120000,1,2,2,25,88802,2000,0
100000,1,2,1,29,101299,0,0
200000,2,2,1,28,3632,1504,0
90000,2,2,1,40,780,0,0
360000,1,1,2,36,0,0,1
150000,2,3,2,30,0,0,1
140000,1,1,2,29,1744,2265,0
200000,2,2,2,36,980,0,0
170000,2,2,1,37,135242,5000,0
30000,1,2,2,34,51224,512,0
80000,2,1,2,27,0,0,0
280000,1,1,2,31,132964,5000,0
410000,2,1,1,31,-2303,6384,0
450000,1,1,2,38,12415,6728,0
80000,1,2,2,36,29757,1500,0
360000,1,1,1,46,-16,0,0
130000,2,1,1,36,92394,4000,0
160000,2,1,2,26,11855,0,1
140000,2,3,2,57,92425,3424,1
240000,2,3,1,40,1744,0,0
180000,2,3,0,45,0,0,0
70000,1,1,3,57,62495,1451,0
150000,2,2,2,25,57663,2880,0
210000,2,3,1,37,41150,0,0
200000,2,1,1,35,14527,679,0
310000,1,2,2,33,5104,1434,0
180000,1,1,1,38,129870,1300,0
300000,1,2,2,31,765,773,0
450000,2,1,2,41,1990,1900,0
200000,1,1,2,33,4577,6266,0
30000,2,2,1,67,26855,2302,1
400000,2,1,1,40,130,8595,0
170000,1,1,2,33,600,2100,0
140000,2,1,2,31,326,326,1
200000,2,2,2,35,71887,3000,0
60000,2,2,3,39,0,0,0
60000,1,2,2,27,49764,2000,1
150000,1,1,2,23,78321,3000,0
180000,1,3,1,54,84598,2402,1
50000,2,3,2,23,17936,2800,0
50000,1,3,2,24,18804,1000,0
20000,1,2,2,26,0,0,0
230000,2,2,2,52,2553,3759,1
110000,2,2,1,42,49470,1756,0
90000,2,1,2,36,67588,2646,0
20000,2,1,2,22,19994,2658,1
30000,2,1,2,23,13470,1000,0
220000,1,3,1,30,174107,4222,1
140000,2,3,2,24,47297,2000,1
300000,2,1,1,42,2165,2394,0
100000,1,2,1,49,17023,12,0
110000,1,2,2,31,179,0,0
270000,2,3,2,33,110059,5026,0
30000,1,1,1,42,0,0,0
70000,1,3,2,41,50729,2500,0
230000,1,2,1,53,470,0,0
20000,1,2,2,23,17532,2735,0
190000,2,1,2,33,49727,1500,0
20000,2,2,1,29,16666,1000,0
80000,2,3,1,67,2408,11662,0
20000,1,3,1,33,780,6380,1
60000,2,3,1,34,13338,1400,1
50000,1,2,1,49,5034,3000,0
280000,2,2,1,56,213604,8083,1
300000,1,1,1,42,23688,110247,0
30000,2,3,1,55,31098,0,1
270000,2,2,1,25,139976,4000,0
100000,1,3,2,30,40388,1527,0
240000,1,2,2,43,291,291,1
200000,1,1,2,40,326,573,0
110000,2,1,2,35,38250,2000,0
230000,1,1,1,61,7411,4527,0
150000,2,2,1,44,780,66950,1
350000,1,1,2,33,3249,27168,0
360000,1,6,1,66,1451,171944,0
150000,2,2,2,40,-3,2379,0
100000,1,3,2,47,76728,2748,0
500000,1,1,2,27,183860,5029,0
500000,1,1,2,35,28506,17500,0
180000,2,3,1,47,316,316,0
400000,2,3,1,39,1949,1040,0
100000,2,2,2,29,6182,5000,0
10000,1,2,1,32,10091,0,0
60000,2,1,2,30,37131,1700,0
50000,2,1,2,25,49502,1600,1
80000,2,2,2,23,33931,1217,0
110000,2,2,1,43,103813,4200,0
410000,2,2,1,41,368043,19000,1
260000,2,2,1,40,0,0,0
30000,2,3,1,35,26400,1500,0
310000,2,1,2,28,4381,11100,0
70000,2,2,2,38,26143,970,0
250000,1,1,2,31,168505,5837,0
210000,1,3,1,29,194136,7200,0
360000,1,2,1,41,0,0,1
50000,1,2,2,31,20051,1000,0
670000,1,1,2,29,237726,8000,0
130000,1,1,2,26,14415,390,0
170000,1,1,1,42,2485,7797,0
30000,1,3,2,29,0,0,0
110000,1,1,1,50,44197,2000,0
210000,2,3,2,46,241,4000,1
30000,2,2,2,24,28199,1500,1
260000,2,2,1,46,18196,8000,0
150000,2,3,2,28,5390,1200,0
20000,2,2,1,35,19600,701,1
380000,2,1,1,40,0,0,0
200000,2,1,1,41,0,0,0
120000,2,2,1,47,346,325,0
80000,1,2,1,54,30364,1000,1
30000,2,2,2,33,13325,650,0
110000,1,2,2,29,88759,2600,0
50000,2,3,1,44,835,1833,0
90000,2,2,1,24,68399,4007,0
110000,1,1,2,33,8435,4000,0
50000,1,3,1,54,45581,0,0
60000,1,1,2,27,11407,0,0
150000,2,2,2,37,34638,1284,1
20000,1,1,2,24,0,0,0
140000,2,3,1,54,-150,0,1
120000,2,2,1,34,0,528,0
200000,2,2,2,40,152361,6000,1
20000,1,2,2,30,1735,0,1
50000,1,2,2,26,49980,0,0
200000,2,2,1,41,5584,888,0
100000,2,2,2,29,95630,5000,0
300000,1,1,1,38,0,0,0
500000,2,1,2,35,11241,66710,0
360000,2,2,1,52,7399,600,0
160000,2,1,2,29,0,0,0
50000,2,2,2,23,48789,1885,1
230000,2,2,1,34,150514,4432,1
200000,2,2,2,34,8722,0,0
270000,1,1,1,44,278436,0,0
50000,2,2,1,36,34420,1000,0
20000,1,2,2,28,19554,0,0
60000,2,2,2,31,29201,2134,0
50000,1,2,2,31,16526,324,0
50000,1,2,1,41,19289,900,0
130000,2,3,1,44,81977,2300,0
230000,2,3,2,47,95849,4000,0
20000,1,2,2,25,3314,66,0
30000,2,1,2,25,19239,323,0
200000,2,1,1,39,3388,10901,0
140000,2,2,1,24,5530,4441,0
100000,2,2,1,35,95951,4000,1
240000,1,2,1,32,141618,5000,1
70000,2,1,2,31,2400,0,1
360000,1,1,2,33,8320,5169,0
140000,2,1,2,30,120586,4341,0
50000,1,2,1,52,0,0,0
210000,2,2,1,36,396,396,0
280000,1,1,2,30,130377,5117,0
180000,2,2,2,42,55176,2200,1
150000,2,1,2,30,249,5565,0
20000,1,3,1,47,9537,0,0
350000,2,2,1,29,6532,4863,0
130000,2,1,2,23,3940,9589,0
470000,1,3,1,39,0,789,0
340000,2,2,1,48,2360,1090,0
80000,1,2,2,26,79715,3000,0
70000,1,1,2,33,0,0,0
230000,2,2,1,44,3273,2749,0
180000,2,2,1,36,37353,1000,0
210000,2,2,1,39,13021,22171,0
20000,1,2,2,24,0,0,0
140000,2,2,2,25,91136,3000,0
200000,1,1,2,52,96495,3296,0
50000,2,3,1,59,10751,5000,0
80000,2,1,2,23,0,254,0
30000,2,3,2,48,10949,2000,0
140000,2,1,2,28,16275,1500,1
80000,1,3,1,62,3932,20289,0
220000,2,3,1,38,8561,16599,0
180000,2,1,2,32,666,666,0
140000,2,2,1,29,29707,10009,1
180000,1,2,2,25,12892,500,1
50000,2,2,2,35,18089,900,0
170000,2,2,2,27,70678,2918,0
50000,1,2,2,38,9554,354,0
50000,1,2,2,24,18633,1000,0
300000,1,2,1,29,-200,0,0
390000,2,1,2,27,305904,12000,0
90000,2,2,1,55,22694,2000,1
200000,2,1,2,29,192499,10000,0
460000,1,1,2,29,327929,11113,0
10000,1,2,2,23,0,0,0
20000,1,2,1,30,930,540,1
50000,2,2,1,50,760,5862,0
480000,2,2,1,38,18387,705,0
180000,2,1,2,24,173246,7000,0
240000,2,1,2,29,0,85,0
250000,1,1,2,38,62,7718,0
270000,2,2,2,34,3129,0,1
200000,1,1,1,37,23670,84430,0
100000,2,3,1,66,97532,3705,0
160000,2,1,1,39,790,1141,0
80000,2,2,1,45,29033,1000,0
130000,1,2,1,44,4166,780,0
340000,2,3,2,44,149349,6047,1
360000,1,1,1,36,0,0,0
120000,2,3,1,40,4200,96583,0
120000,1,1,2,29,31728,1200,0
300000,2,1,2,48,186955,5500,0
60000,2,2,2,23,25421,1000,0
210000,2,2,1,50,103651,3470,0
210000,2,2,1,29,45685,1807,1
70000,2,3,1,49,25709,1100,1
200000,1,2,1,33,11818,5015,0
230000,2,2,1,51,60504,2225,1
20000,1,3,1,23,19554,155,1
210000,2,1,1,37,175557,48061,0
160000,2,3,2,26,390,390,0
290000,2,1,1,30,1650,35267,1
80000,2,3,1,26,39962,1410,0
360000,1,1,2,43,0,0,0
230000,1,1,2,32,60929,2000,0
360000,1,3,1,54,2500,0,0
340000,2,1,1,30,216912,6626,0
50000,2,1,2,22,10880,380,0
80000,1,2,2,38,35229,1275,0
50000,2,2,2,24,17707,657,0
30000,2,1,2,24,0,7153,0
210000,1,1,2,26,0,15513,0
150000,2,2,1,42,3935,3935,1
20000,1,2,2,21,0,0,0
20000,1,3,2,22,0,0,1
240000,2,3,1,41,1876,1211,0
500000,2,2,1,50,0,20211,0
90000,2,2,1,23,2269,0,1
50000,1,3,2,46,16746,1000,0
50000,2,2,2,22,30125,1305,1
680000,1,1,2,37,164969,5800,0
50000,1,1,1,47,50424,0,0
100000,2,2,1,40,326,652,0
280000,2,1,2,30,264508,10000,0
30000,1,2,2,54,390,780,1
50000,1,2,2,27,50514,0,1
60000,1,1,1,33,7565,7565,0
120000,1,2,1,57,88094,4000,1
80000,2,2,1,35,396,396,0
500000,1,1,1,45,0,790,0
70000,2,3,1,32,11315,1000,0
160000,2,2,1,45,0,0,0
100000,2,3,1,50,68621,3000,1
10000,1,3,2,35,9156,2000,0
90000,1,1,2,26,20699,4100,0
170000,1,1,1,39,86299,3100,1
90000,2,2,2,35,0,0,0
180000,2,3,2,42,88898,33600,0
350000,2,1,1,52,2400,0,1
270000,1,2,2,35,9233,1000,0
200000,2,1,2,29,0,0,1
20000,2,1,2,22,18732,0,0
100000,1,2,2,30,32630,2000,0
290000,1,1,1,46,53243,105423,0
70000,1,3,2,28,68223,2659,0
230000,1,1,2,26,416,0,0
180000,2,1,2,28,9124,18396,0
210000,1,1,2,33,291,291,0
50000,1,1,2,24,19066,1004,0
150000,1,1,2,37,52549,2000,0
380000,1,2,1,50,332270,12000,1
50000,1,2,1,44,27371,1000,0
150000,2,3,1,43,1414,0,1
220000,1,2,2,29,118528,5503,0
80000,2,5,2,27,43264,1300,0
220000,2,2,1,32,217475,8500,0
70000,2,2,2,34,31873,0,0
120000,1,2,2,37,19143,1600,1
180000,2,2,2,32,25933,1000,0
50000,2,3,1,57,49656,1800,0
10000,2,2,3,46,7628,2000,0
370000,2,1,1,53,9630,0,0
20000,2,1,2,26,0,780,0
150000,1,2,1,34,146379,4112,0
20000,1,1,2,26,982,0,1
480000,2,2,1,54,0,2300,0
50000,1,3,2,26,32580,3000,0
170000,1,2,2,31,31337,0,0
400000,2,2,2,30,2500,0,0
200000,2,1,2,31,50896,11028,0
360000,1,1,2,34,150,59,0
140000,2,5,2,36,98251,3500,0
260000,1,3,1,34,1047,2503,0
440000,2,2,2,26,25064,3004,0
500000,1,2,1,43,8074,50274,0
230000,2,2,1,29,48934,3000,0
470000,1,2,1,41,8294,45684,0
20000,2,3,1,48,0,0,1
210000,2,2,2,24,96777,3229,0
20000,2,1,2,23,20235,600,0
20000,2,3,1,53,15737,1000,0
200000,2,2,1,34,36870,1049,0
250000,2,2,2,36,3855,3876,1
300000,1,2,2,41,977,19480,0
320000,2,1,2,30,90573,5033,0
50000,1,2,2,29,40533,1600,0
200000,2,2,1,34,5076,6282,0
80000,2,1,2,29,21003,933,1
70000,1,2,1,37,6979,0,1
60000,1,3,2,36,33499,2000,0
10000,2,3,2,22,8613,1000,1
50000,2,3,2,30,25996,2000,0
140000,1,2,2,26,120550,9500,1
30000,1,2,2,25,10068,600,0
190000,1,2,1,49,149941,4138,0
70000,2,1,2,23,690,10909,0
330000,2,2,1,28,780,0,0
110000,2,2,2,24,8046,151,0
270000,1,3,1,47,184650,0,0
160000,1,2,1,31,33993,1500,1
20000,1,2,2,24,5200,0,0
320000,1,2,2,32,28817,2000,0
430000,1,1,2,31,8310,2820,0
50000,2,1,1,37,4822,1000,0
140000,1,2,1,48,0,2770,1
500000,1,2,1,49,3312,43664,0
80000,1,3,1,45,27279,865,0
390000,2,1,1,34,0,0,0
250000,2,1,1,43,5922,6000,0
390000,2,1,2,31,17013,17271,0
100000,2,1,1,35,66677,3000,0
360000,2,1,1,42,207022,17000,0
140000,1,1,2,36,823,4507,0
110000,1,2,1,51,52689,2000,0
170000,1,3,1,48,316,0,0
170000,1,2,1,48,122225,4000,0
180000,2,2,2,25,8820,0,0
140000,1,2,1,41,112458,4500,0
20000,2,2,1,49,19809,601,0
150000,1,1,2,28,0,0,0
50000,2,2,2,28,0,0,0
160000,2,2,1,38,0,0,1
80000,1,2,1,41,4264,0,0
300000,2,3,2,29,990,0,1
60000,2,3,2,32,29151,1044,0
70000,2,2,2,26,46384,3700,1
290000,2,1,2,31,68071,3000,0
80000,2,1,2,23,0,0,0
50000,2,3,1,53,0,0,1
200000,2,3,2,49,22170,3919,0
200000,2,1,1,34,934,7764,0
50000,2,1,2,22,3450,3721,1
20000,2,2,2,26,8058,9,0
200000,1,1,1,38,6709,3021,1
120000,2,1,2,35,82859,6382,0
220000,2,2,1,49,158866,6100,0
630000,1,1,2,40,341439,13016,0
300000,2,1,2,34,11860,7595,0
10000,2,2,2,49,1309,0,1
50000,1,2,2,29,0,0,0
280000,2,1,1,39,580,1029,1
130000,1,1,2,30,0,0,0
30000,2,3,1,28,13793,0,0
50000,2,2,1,27,0,10620,0
70000,2,3,1,38,16268,1000,0
80000,1,2,2,29,46998,2500,0
20000,2,2,1,22,0,0,1
390000,1,1,1,41,186332,5603,0
470000,2,2,2,32,53100,3000,0
240000,2,2,2,30,0,178,0
140000,2,1,2,29,0,0,0
260000,2,2,1,37,132619,27,1
150000,2,1,2,25,0,1895,0
120000,1,1,1,46,19629,0,0
20000,2,2,1,47,20718,0,0
260000,2,4,2,42,0,664,0
50000,1,3,2,22,6967,1000,1
180000,2,2,2,27,130064,3100,0
310000,2,5,1,35,0,0,0
360000,1,2,1,44,5694,12785,0
180000,2,2,2,30,15373,5493,0
270000,2,1,1,42,350,0,0
70000,1,1,2,28,21460,4000,0
50000,1,2,2,24,7201,383,0
30000,2,3,2,50,6832,0,0
50000,2,2,1,54,2081,2270,0
350000,1,2,1,37,6186,325,0
200000,1,1,1,58,129167,4698,0
80000,1,3,2,26,80138,8,0
60000,2,2,1,31,58700,2200,0
30000,1,1,1,52,20582,0,0
110000,2,1,2,36,43085,1700,0
300000,2,1,2,27,33262,92250,0
50000,2,3,1,22,20083,600,0
500000,1,1,2,39,1486,7570,0
360000,1,1,2,36,18918,5000,0
20000,2,2,1,39,0,0,0
220000,1,1,1,39,119147,5000,0
20000,2,2,2,22,16259,700,0
60000,1,2,1,37,32232,2300,1
170000,2,1,2,30,145564,5069,0
200000,2,2,1,26,34615,1500,0
20000,2,1,2,23,15872,2000,0
140000,2,3,2,23,3441,2031,0
330000,2,1,2,35,3194,0,0
180000,2,2,2,24,102460,0,1
360000,2,2,1,35,3941,1123,0
20000,1,3,1,51,17895,664,0
50000,2,1,2,23,7737,100,0
100000,2,2,1,25,8370,3000,0
30000,1,2,1,36,29565,0,0
70000,2,2,1,44,11848,1000,1
470000,1,1,2,33,542,208896,0
300000,2,1,1,36,-27,0,0
300000,2,1,1,45,1230,0,1
200000,2,1,2,26,2996,1108,0
150000,2,2,1,41,81569,3005,0
220000,2,2,2,25,128342,4473,1
420000,1,1,2,31,4964,296,0
210000,2,2,2,45,416,416,0
450000,1,3,1,58,863,2488,0
30000,1,2,1,38,-2000,2000,0
240000,1,2,1,30,5900,1319,0
420000,2,2,2,25,108306,3600,0
60000,2,1,2,25,39334,1500,0
30000,2,3,2,24,3926,0,0
80000,2,1,2,29,1204,0,0
50000,1,2,2,37,50296,2113,0
230000,1,3,2,27,10000,10000,0
200000,1,1,2,31,74900,3800,0
230000,2,2,2,28,11032,8000,0
130000,2,2,2,24,49699,2672,0
200000,2,3,2,27,0,0,0
90000,2,1,2,33,19097,857,0
120000,1,1,2,27,2551,3000,0
200000,1,1,2,42,1440,506,0
20000,2,2,2,32,18806,633,0
210000,2,1,1,37,83366,4300,1
80000,2,2,2,44,42393,9600,0
50000,2,1,1,29,8382,1500,0
70000,2,2,1,42,55797,2100,1
230000,1,2,2,32,182160,0,1
20000,1,2,2,52,0,0,0
30000,1,2,2,44,1748,0,0
100000,1,1,2,31,36196,1511,1
80000,2,1,2,29,77270,3000,1
210000,1,2,2,33,206582,9051,0
50000,1,2,2,54,27380,1500,0
130000,2,2,2,23,73192,2800,0
70000,2,1,2,24,54366,2300,0
210000,2,1,1,33,11367,1500,0
100000,1,3,1,44,390,390,1
200000,1,3,0,51,4430,6398,0
40000,1,1,2,24,32194,0,1
80000,2,2,2,25,73444,5300,0
210000,2,1,1,37,292,0,1
20000,2,2,2,23,12237,0,0
10000,1,3,2,34,10188,300,0
60000,2,3,1,50,31406,3600,1
40000,2,2,1,25,14132,700,0
290000,2,1,2,33,3904,0,1
50000,1,2,1,54,1924,0,0
20000,1,2,2,25,17524,0,0
30000,1,2,2,26,31061,1003,0
20000,1,2,1,32,19947,545,0
50000,2,3,3,43,21949,900,0
500000,1,2,1,42,6729,532,1
90000,2,3,2,24,0,0,1
10000,1,2,2,26,8963,180,0
50000,2,2,1,37,1050,0,1
120000,1,1,2,36,30486,1500,0
200000,2,1,2,27,143317,5300,0
300000,2,2,1,50,109839,5000,0
90000,2,2,2,24,34954,2000,0
90000,1,2,1,27,48170,620,0
140000,2,1,2,23,0,0,1
180000,2,2,1,39,148,1495,0
360000,1,1,1,39,0,2456,0
160000,2,3,2,29,500,0,1
100000,1,1,1,45,25051,0,0
20000,1,2,2,21,0,0,1
360000,1,1,1,36,132118,3000,0
230000,1,2,2,39,326,326,0
110000,2,3,2,29,110444,4404,1
210000,1,2,2,37,156769,5376,0
200000,1,2,2,26,6600,1713,0
50000,1,2,2,44,9070,335,0
210000,2,1,2,30,0,0,1
280000,1,1,2,31,1489,2244,0
500000,1,2,1,40,162785,6205,0
30000,2,1,2,25,0,0,0
340000,2,2,1,36,106675,4127,0
360000,1,1,2,32,6594,2974,0
70000,2,1,2,22,27584,1000,0
20000,2,2,3,44,1800,0,1
230000,1,1,2,32,43531,5000,0
60000,1,2,1,41,9079,1156,0
50000,1,1,2,28,44760,2000,1
50000,2,1,2,29,14528,0,1
130000,2,4,2,28,41833,2000,0
160000,1,3,2,52,63419,2200,0
60000,2,3,2,48,39685,1000,0
160000,1,2,2,43,780,0,0
180000,2,1,2,25,88283,5000,0
170000,1,2,1,36,12646,173869,0
360000,2,2,2,35,202686,19721,1
130000,2,2,1,34,37838,1815,0
180000,2,2,2,48,6671,493,0
20000,1,1,2,27,0,17291,0
230000,2,2,1,43,15893,5977,0
220000,2,2,1,30,0,0,0
240000,1,2,1,43,0,0,0
50000,1,3,1,54,16609,1000,0
310000,2,2,1,39,12154,2473,0
350000,1,1,1,70,37063,1372,0
50000,2,1,2,24,341,210,0
200000,2,2,1,30,2859,1250,0
480000,1,3,2,53,699944,20306,0
180000,2,1,1,27,50816,1092,1
200000,2,2,2,33,160769,5900,0
20000,1,3,1,34,19063,1506,0
50000,1,2,2,48,19404,1000,0
210000,2,3,2,33,960,1958,1
20000,2,2,2,24,16774,622,0
150000,2,2,1,31,0,0,0
